name,platform,r-date,score,user score,developer,genre,players,critics,users
Onee Chanbara ORIGIN,PlayStation4,"October 14, 2020",69,7.2,Tamsoft,"Miscellaneous,Compilation",No Online Multiplayer,10,6
Fallout 4: Automatron,PlayStation4,"March 22, 2016",69,6.4,BethesdaGameStudios,"Role-Playing,Western-Style",No info,18,120
Close Combat: First to Fight,Xbox,"April 6, 2005",69,6.5,Destineer,"Action,Shooter,First-Person,Tactical,Modern",1-8 ,46,12
Crash Tag Team Racing,Xbox,"October 20, 2005",69,7.7,RadicalEntertainment,"Driving,Car Combat",1-8 ,17,28
Danger Zone 2,XboxOne,"July 10, 2018",69,6.0,ThreeFieldsEntertainment,"Racing,Arcade,Automobile",No Online Multiplayer,8,5
Imperial Glory,PC,"May 17, 2005",69,8.1,PyroStudios,"Strategy,Real-Time,Historic,General,Historic",No Online Multiplayer,28,91
Hoa,Switch,"September 14, 2021",69,8.6,SkrollcatStudios,"Action,Platformer,2D",No Online Multiplayer,12,12
Ultimate NES Remix,3DS,"November 7, 2014",69,7.8,indieszero,"Miscellaneous,General",No info,16,42
2010 FIFA World Cup South Africa,PSP,"April 26, 2010",69,7.2,ElectronicArts,"Sports,Traditional,Team,Soccer,Sim,Sim",2 ,11,11
FIFA Manager 09,PC,"December 19, 2008",69,6.8,BrightFutureGmbH,"Sports,Traditional,Team,Soccer,Management,Management",No info,13,24
Friday The 13th: The Game - Ultimate Slasher Switch Edition,Switch,"August 13, 2019",69,7.6,"BlackTowerStudios,NighthawkInteractive","Action Adventure,Survival",Up to 8 ,20,38
Darksiders III,XboxOne,"November 27, 2018",69,7.1,"GunfireGames,THQNordic","Action Adventure,Open-World",No Online Multiplayer,19,147
Dragon Ball: Xenoverse,PlayStation4,"February 24, 2015",69,7.7,DimpsCorporation,"Action,Fighting,3D",Up to 6 ,50,676
Kitaria Fables,Switch,"September 2, 2021",69,6.3,TwinHearts,"Role-Playing,Strategy,Action RPG,Management,Business / Tycoon",No info,9,7
Fairy Tail,Switch,"July 31, 2020",69,6.7,Gust,"Role-Playing,General",No Online Multiplayer,14,32
Dead or Alive 5 Last Round,PC,"March 30, 2015",69,5.6,TeamNinja,"Action,Fighting,3D",No info,7,99
Megabyte Punch,PC,"May 14, 2012",69,7.3,Reptile,"Action,Adventure,General,General,Platformer,2D",No Online Multiplayer,7,31
Biology Battle,Xbox360,"November 18, 2008",69,8.7,NovaleafGameStudios,"Action,General",No info,13,7
SingStar Rocks!,PlayStation2,"November 14, 2006",69,7.1,SCEELondonStudio,"Miscellaneous,Rhythm,Music",1-8 ,32,7
MotoGP,PSP,"September 26, 2006",69,7.4,NamcoBandaiGames,"Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",1-8 ,18,8
Serious Sam: Next Encounter,GameCube,"April 12, 2004",69,8.4,ClimaxGroup,"Action,Shooter,First-Person,Sci-Fi",1-4 ,18,12
Wrath Unleashed,Xbox,"February 10, 2004",69,7.0,DoubleHelixGames,"Strategy,Turn-Based,Fantasy",1-4 ,32,6
Jurassic Park: Operation Genesis,Xbox,"March 26, 2003",69,8.6,BlueTongueEntertainment,"Strategy,Tycoon",1 Player,21,24
Downforce,PlayStation2,"June 14, 2002",69,7.8,SmartDog,"Driving,Racing,Futuristic",1-2 ,18,4
Diner Dash,Xbox360,"November 18, 2009",69,tbd,GameLab,"Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General",1 Player,12,0
Major League Baseball 2K11,Xbox360,"March 8, 2011",69,7.1,VisualConcepts,"Sports,Traditional,Team,Baseball,Sim,Sim",Up to 64 ,27,24
Domination (2005),PC,"March 3, 2005",69,5.0,Wargaming.net,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,General",2  Online,20,6
Dynasty Warriors 5,PlayStation2,"March 29, 2005",69,8.7,OmegaForce,"Action,Beat-'Em-Up",1-2 ,29,80
Invizimals: The Alliance,PlayStationVita,"September 30, 2014",69,6.8,Novarama,"Card Battle,Strategy,Miscellaneous,Turn-Based,Card Battle",No info,16,17
Safecracker: The Ultimate Puzzle Adventure,PC,"August 2, 2006",69,7.1,KheopsStudio,"Miscellaneous,Adventure,Puzzle,Puzzle,General,Puzzle,Point-and-Click,General",No Online Multiplayer,16,23
Armies of Exigo,PC,"November 30, 2004",69,7.9,BlackHoleGames,"Strategy,Real-Time,Fantasy,General,Fantasy",12  Online,31,54
Lawn Mowing Simulator,PC,"August 10, 2021",69,3.8,SkyhookGames,"Simulation,Virtual,Virtual Life,Career",No Online Multiplayer,7,4
Monster Energy Supercross - The Official Videogame 4,PC,"March 11, 2021",69,tbd,MilestoneS.r.l,"Racing,Arcade,Automobile",Up to 12 ,11,0
Manticore: Galaxy on Fire,Switch,"April 19, 2018",69,6.7,DeepSilver,"Simulation,Space,Combat",No Online Multiplayer,20,19
Eiyuu Senki: The World Conquest,PlayStation3,"November 24, 2015",69,8.0,"5pb,Tenco","Strategy,Turn-Based,Tactics",No info,7,34
Hitman HD Trilogy,Xbox360,"January 29, 2013",69,7.4,IoInteractive,"Action Adventure,Modern,Miscellaneous,Compilation,Compilation",No Online Multiplayer,14,50
Call of Duty: Black Ops II - Vengeance,Xbox360,"July 2, 2013",69,4.1,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Modern,Arcade",No info,14,53
Screencheat,PlayStation4,"March 1, 2016",69,6.0,SamuraiPunk,"Action,Shooter,First-Person,Tactical,Arcade",Up to 8 ,11,6
Giana Sisters: Twisted Dreams,Xbox360,"March 20, 2013",69,7.0,BlackForestGames,"Action,Platformer,Platformer,2D,2D",No info,24,23
Syndicate (2012),PC,"February 21, 2012",69,6.0,Starbreeze,"Action,General,General,Shooter,First-Person,Tactical,Arcade",No info,16,431
Tornado Outbreak,PlayStation3,"September 29, 2009",69,7.6,LooseCannonStudios,"Action,General,General",No Online Multiplayer,15,8
Dead Synchronicity: Tomorrow Comes Today,PlayStation4,"October 4, 2016",69,6.4,FictioramaStudios,"Adventure,Point-and-Click",No info,9,23
The Amazing Spider-Man,Xbox360,"June 26, 2012",69,7.4,Beenox,"General,Action,Action Adventure,General,Open-World",No info,52,231
Maid of Sker,PC,"July 28, 2020",69,7.0,WalesInteractive,"Action Adventure,Survival",No Online Multiplayer,17,31
Cossacks II: Battle for Europe,PC,"June 28, 2006",69,8.2,GSCGameWorld,"Strategy,Real-Time,Historic,Historic,Command",6  Online,12,43
Romance of the Three Kingdoms XIV,PlayStation4,"February 28, 2020",69,6.4,KoeiTecmoGames,"Strategy,Turn-Based,4X",No Online Multiplayer,10,18
Trailblazers,PC,"May 8, 2018",69,tbd,SupergonkLtd.,"Racing,Arcade,Futuristic",Up to 6 ,8,0
It's Quiz Time,PlayStation4,"November 28, 2017",69,7.1,VisionGamesPublishingLTD,"Miscellaneous,Trivia / Game Show",No Online Multiplayer,10,7
Liberation Maiden,3DS,"October 25, 2012",69,7.6,GrasshopperManufacture,"General,Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",1 Player,27,42
Sonic & Knuckles,Xbox360,"September 9, 2009",69,7.7,SonicTeam,"Action,Platformer,Platformer,2D,2D",No info,14,55
Sea of Solitude,PlayStation4,"July 5, 2019",69,6.1,Jo-MeiGames,"Action Adventure,Adventure,3D,Linear,Third-Person",No Online Multiplayer,46,71
Earthworm Jim,DS,"May 10, 2010",69,7.1,Gameloft,"Action,Platformer,Platformer,2D,2D",1 Player,7,13
Shelter,PC,"August 28, 2013",69,7.2,MightandDelight,"Adventure,General,General",No info,29,91
Boom Boom Rocket,Xbox360,"April 11, 2007",69,6.2,BizarreCreations,"Action,Miscellaneous,Rhythm,Music,Music",1-2 ,19,28
Metal Slug 4 & 5,Xbox,"August 21, 2005",69,7.9,BrezzaSoft,"Action,Shooter,Scrolling",1-2 ,22,7
My Memory of Us,PC,"October 9, 2018",69,6.0,JugglerGames,"Action,Platformer,2D",No Online Multiplayer,13,15
Marvel vs. Capcom: Infinite,PC,"September 19, 2017",69,5.3,Capcom,"Action,Fighting,2D",Online Multiplayer,12,58
Death to Spies,PC,"October 16, 2007",69,7.3,HaggardGames,"Action Adventure,Modern,General,Modern",1 Player,14,42
Vader Immortal: A Star Wars VR Series,PlayStation4,"August 25, 2020",69,5.2,ILMxLab,"Miscellaneous,Compilation",No Online Multiplayer,20,16
Erica,PlayStation4,"August 19, 2019",69,6.9,Flavourworks,"Adventure,General,3D,Third-Person",No Online Multiplayer,41,341
The Legend of Spyro: A New Beginning,Xbox,"October 10, 2006",69,6.3,KromeStudios,"Action,Platformer,3D",1 Player,13,23
Cris Tales,PlayStation5,"July 20, 2021",69,7.4,DreamsUncorporated,"Role-Playing,Japanese-Style",No Online Multiplayer,24,28
Daemon X Machina,Switch,"September 13, 2019",69,7.6,"FirstStudio,MarvelousFirstStudio","Simulation,Vehicle,Combat",No Online Multiplayer,68,297
Mega Man X: Command Mission,PlayStation2,"September 21, 2004",69,8.6,"ValuewaveCo.,Ltd.","Role-Playing,Console-style RPG",1 Player,27,65
Cities XL,PC,"October 8, 2009",69,4.1,"MonteCristoMultimedia,MonteCristo","Strategy,City Building,Management,Modern,Modern,Government",No info,35,131
WWE 2K17,PlayStation4,"October 11, 2016",69,6.1,Yuke's,"Sports,Individual,Combat,Wrestling",Up to 6 ,52,162
Ultra Age,PlayStation4,"September 9, 2021",69,7.2,"VisualDart,NextStage","Action,Action Adventure,General",No info,13,9
Last Stop,XboxSeriesX,"July 22, 2021",69,6.8,VariableState,"Adventure,3D,Third-Person",No Online Multiplayer,9,46
Skate City,PlayStation4,"May 6, 2021",69,tbd,Snowman,"Sports,Individual,Skate / Skateboard",No Online Multiplayer,9,0
Spacebase Startopia,PC,"March 26, 2021",69,2.5,RealmforgeStudios,"General,Strategy,Real-Time,Command",Up to 4 ,13,11
Felix the Reaper,XboxOne,"October 17, 2019",69,7.1,KongOrange,"Adventure,General",No Online Multiplayer,10,17
Monster Energy Supercross - The Official Videogame,XboxOne,"February 13, 2018",69,7.5,MilestoneS.r.l,"Racing,Arcade,Automobile",Up to 12 ,8,14
