name,platform,r-date,score,user score,developer,genre,players,critics,users
SingStar Legends,PlayStation2,"November 4, 2008",76,6.8,SCEELondonStudio,"Miscellaneous,Rhythm,Music",No info,25,5
Dance Dance Revolution Extreme 2,PlayStation2,"September 27, 2005",76,8.8,KonamiComputerEntertainmentHawaii,"Miscellaneous,Rhythm,Dancing",2  Online,27,24
The Sims 2: Pets,PC,"October 17, 2006",76,7.7,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No Online Multiplayer,23,47
Green Hell,PlayStation4,"June 9, 2021",76,8.2,CreepyJar,"Action Adventure,Survival",No Online Multiplayer,8,31
Puyo Puyo Tetris 2,PlayStation5,"December 8, 2020",76,6.0,Sega,"Puzzle,Matching",Up to 4 ,14,10
Deliver Us The Moon,XboxOne,"April 23, 2020",76,7.3,KeokeNInteractive,"Adventure,General",No Online Multiplayer,8,58
Hob: The Definitive Edition,Switch,"April 3, 2019",76,7.5,"PanicButton,RunicGames","Action,Action Adventure,General,Open-World",No Online Multiplayer,18,34
Operencia: The Stolen Sun,PC,"March 29, 2019",76,6.3,ZenStudios,"Role-Playing,Action RPG",No Online Multiplayer,9,52
She Remembered Caterpillars,Switch,"March 28, 2019",76,7.1,YsbrydGames,"Puzzle,Action",No Online Multiplayer,7,13
NBA 2K19,PC,"September 6, 2018",76,4.8,VisualConcepts,"Arcade,Sports,Team,Basketball,Sim",Up to 10 ,7,144
Last Day of June,Switch,"March 16, 2018",76,7.7,Ovosonico,"Adventure,General,3D,Third-Person",No Online Multiplayer,7,19
de Blob 2,XboxOne,"February 27, 2018",76,7.6,BlueTongueEntertainment,"Action,Platformer,3D",No Online Multiplayer,7,7
The Elder Scrolls Online: Morrowind,XboxOne,"June 6, 2017",76,6.3,BethesdaSoftworks,"Role-Playing,Massively Multiplayer",Massively Multiplayer,7,33
Old Man's Journey,PC,"May 17, 2017",76,6.5,BrokenRules,"Adventure,General",No Online Multiplayer,9,44
GoD Factory: Wingmen,PC,"August 29, 2014",76,6.6,NineDotsStudio,"Simulation,Sci-Fi,Space,Small Spaceship,Combat",No info,11,18
Escape Goat 2,PC,"March 24, 2014",76,7.5,MagicalTimeBean,"Action,Miscellaneous,Puzzle,Platformer,2D",No Online Multiplayer,11,22
Saints Row IV,PlayStation3,"August 20, 2013",76,6.4,VolitionInc.,"Action Adventure,Modern,Modern,Open-World",2 ,26,303
Shift Extended,PSP,"January 18, 2011",76,7.5,Zallag,"Action,General,General",No info,7,11
Plain Sight,PC,"April 5, 2010",76,7.4,BeatnikGames,"Action,General,Beat-'Em-Up,3D",No info,32,32
Silent Hill 4: The Room,Xbox,"September 7, 2004",76,8.1,KCET,"Action Adventure,Horror",1 Player,43,44
Street Fighter II' Hyper Fighting,Xbox360,"August 2, 2006",76,6.9,SensorySweep,"Action,Fighting,Fighting,2D,2D",4  Online,33,24
Band Hero,Xbox360,"November 3, 2009",76,5.0,NeversoftEntertainment,"Action,Miscellaneous,Rhythm,Music,Music",No info,52,31
Spider-Man: The Movie,PlayStation2,"April 15, 2002",76,7.7,Treyarch,"Action Adventure,Sci-Fi",1 Player,25,71
Geometry Wars: Retro Evolved,PC,"March 7, 2007",76,8.6,BizarreCreations,"Action,Shooter,Shooter,Static,Static,Shoot-'Em-Up,Top-Down",No Online Multiplayer,7,83
Pokemon Art Academy,3DS,"October 24, 2014",76,7.7,HeadstrongGames,"Miscellaneous,General,Edutainment",No Online Multiplayer,22,23
Green Day: Rock Band,PlayStation3,"June 8, 2010",76,6.2,"HarmonixMusicSystems,DemiurgeStudios","Action,Miscellaneous,Rhythm,Music,Music",No info,41,25
Call of Cthulhu: Dark Corners of the Earth,PC,"April 26, 2006",76,7.6,HeadfirstProductions,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,17,230
LEGO Star Wars III: The Clone Wars,PC,"March 22, 2011",76,7.7,Traveller'sTales,"Action Adventure,Sci-Fi,Sci-Fi,General",No info,14,92
Tony Hawk's Downhill Jam,DS,"October 24, 2006",76,7.3,VicariousVisions,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",4  Online,34,9
Crysis 3,PC,"February 19, 2013",76,6.7,Crytek,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,47,1493
The Disney Afternoon Collection,XboxOne,"April 18, 2017",76,5.8,"Capcom,DigitalEclipse","Miscellaneous,Compilation",No info,16,6
Tethered,PlayStation4,"October 25, 2016",76,7.4,"SecretSorcery,SECRETSORCERYLIMITED,SecretSorceryTowers","Action,General",No info,14,41
Imperator: Rome,PC,"April 25, 2019",76,4.9,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",Online Multiplayer,32,210
Pacific Fighters,PC,"October 26, 2004",76,7.5,"1C,1CEntertainment","Simulation,Flight,WWII,WWII,Combat",1-32 ,20,27
Save me Mr Tako: Definitive Edition,Switch,"May 5, 2021",76,tbd,ChristopheGalati,"Action,Platformer,2D",No Online Multiplayer,13,0
Tropico 6,PlayStation4,"September 27, 2019",76,7.0,LimbicEntertainment,"Strategy,Management,Government",Up to 4 ,9,38
Hob,PC,"September 26, 2017",76,7.5,RunicGames,"Action,Action Adventure,General,Open-World",No Online Multiplayer,29,117
Master X Master,PC,"June 21, 2017",76,7.6,NCSOFT,"Strategy,Real-Time,MOBA",No info,12,22
Chime Sharp,PlayStation4,"February 21, 2017",76,2.9,ChilledMouse,"Puzzle,General",No Online Multiplayer,9,16
Suikoden Tierkreis,DS,"March 17, 2009",76,7.8,Konami,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",1-2 ,24,58
Disney's Extreme Skate Adventure,Xbox,"September 3, 2003",76,7.3,ToysforBob,"Sports,Alternative,Skateboarding",1-2 ,15,8
Devil May Cry 4: Special Edition,XboxOne,"June 23, 2015",76,8.7,Capcom,"Fantasy,Action Adventure,General,Linear",No info,31,170
Total War: Rome II,PC,"September 2, 2013",76,4.3,CreativeAssembly,"Strategy,Real-Time,Historic,General,Historic",No info,71,3937
Solatorobo: Red the Hunter,DS,"September 27, 2011",76,8.5,CyberConnect2,"Role-Playing,Action RPG,Action RPG",No info,40,33
Wolfenstein: The Old Blood,PC,"May 5, 2015",76,7.7,MachineGames,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,30,596
Bone: The Great Cow Race,PC,"April 12, 2006",76,6.9,TelltaleGames,"Adventure,3D,Fantasy,Third-Person",1 Player,24,13
Sniper Elite VR,PlayStation4,"July 8, 2021",76,6.3,"Rebellion,JustAddWater,CoatsinkSoftware","Action,Shooter,Light Gun",No Online Multiplayer,11,4
LEGO Builder's Journey,Switch,"June 22, 2021",76,tbd,LightBrick,"Action,Puzzle,General",No Online Multiplayer,13,0
Strider,XboxOne,"February 19, 2014",76,7.0,DoubleHelixGames,"Fantasy,Action Adventure,General,Fantasy",No info,26,97
WRC 8 FIA World Rally Championship,XboxOne,"September 8, 2019",76,5.8,Kylotonn,"Racing,Arcade,Automobile",Up to 8 ,19,30
Dead or Alive 5,Xbox360,"September 25, 2012",76,8.0,TeamNinja,"Action,Fighting,Fighting,3D,3D",Up to 16 ,39,98
Knights in the Nightmare,DS,"June 3, 2009",76,8.5,Sting,"Strategy,Real-Time,Fantasy,General,Fantasy",No Online Multiplayer,25,29
Mortal Shell,PC,"August 18, 2020",76,6.5,ColdSymmetry,"Role-Playing,Action RPG",No Online Multiplayer,44,325
Aion,PC,"September 22, 2009",76,6.6,NCSOFT,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,42,457
Bloodroots,PC,"February 28, 2020",76,6.1,PaperCult,"Action,Beat-'Em-Up,3D",No Online Multiplayer,14,19
The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,PC,"August 14, 2018",76,7.8,TelltaleGames,"Adventure,Point-and-Click",No Online Multiplayer,28,98
10 Second Ninja X,PlayStation4,"July 19, 2016",76,5.4,GameDesignDan,"Action,Platformer,2D",No info,16,22
Major League Baseball 2K10,Xbox360,"March 2, 2010",76,7.7,VisualConcepts,"Sports,Traditional,Team,Baseball,Sim,Sim",2 ,26,37
Sable,PC,"September 23, 2021",76,7.6,Shed-Works,"General,Action Adventure,Open-World",No Online Multiplayer,44,61
Pirates of the Burning Sea,PC,"January 21, 2008",76,7.6,FlyingLabSoftware,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Historic",Massively Multiplayer,30,64
Tales of Phantasia,GameBoyAdvance,"March 6, 2006",76,8.0,Namco,"Role-Playing,Console-style RPG",1 Player,29,38
Cake Bash,PlayStation4,"October 15, 2020",76,6.0,HighTeaFrog,"Miscellaneous,Party / Minigame",Up to 4 ,13,9
