name,platform,r-date,score,user score,developer,genre,players,critics,users
Fire Emblem: Three Houses,Switch,"July 26, 2019",89,8.8,"IntelligentSystems,KoeiTecmoGames","Strategy,Turn-Based,Tactics",No Online Multiplayer,102,2505
World in Conflict,PC,"September 18, 2007",89,8.1,MassiveEntertainment,"Strategy,Real-Time,Modern,General",16  Online,44,373
Burnout Revenge,Xbox360,"March 7, 2006",89,8.3,CriterionGames,"Driving,Racing,Arcade,Arcade,Automobile",Up to 6 ,61,174
FIFA Soccer 11,PlayStation3,"September 28, 2010",89,8.1,EASports,"Sports,Traditional,Team,Soccer,Sim,Sim",Up to 22 ,51,255
Final Fantasy XIV: Stormblood,PlayStation4,"June 20, 2017",89,8.7,SquareEnix,"Role-Playing,Massively Multiplayer",Massively Multiplayer,15,345
Deus Ex: Human Revolution,PlayStation3,"August 23, 2011",89,8.3,EidosMontreal,"Action,Action Adventure,Shooter,Sci-Fi,Sci-Fi,General,First-Person,Sci-Fi",No Online Multiplayer,50,770
Stardew Valley,XboxOne,"December 14, 2016",89,7.8,"SickheadGames,LLC,EricBarone,SickheadGames","Role-Playing,General",No Online Multiplayer,10,120
Castlevania: Dawn of Sorrow,DS,"October 4, 2005",89,8.5,Konami,"Action,Role-Playing,Platformer,Platformer,Action RPG,2D,2D",No Online Multiplayer,52,233
NBA Street Vol. 2,Xbox,"April 28, 2003",89,8.0,ElectronicArts,"Sports,Traditional,Basketball,Arcade",1-4 ,22,25
Sonic Adventure 2,Dreamcast,"June 18, 2001",89,8.5,SonicTeam,"Action,Platformer,3D",No info,18,474
NASCAR Racing 4,PC,"February 6, 2001",89,7.4,Papyrus,"Driving,Racing,Simulation,Stock Car,Stock Car,Automobile",No info,14,28
Duke Nukem 3D,PC,"January 29, 1996",89,8.7,3DRealms,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 8 ,8,493
L.A. Noire,PlayStation3,"May 17, 2011",89,7.8,TeamBondi,"Action Adventure,Adventure,First-Person,3D,Open-World,Modern,Third-Person,Modern",No Online Multiplayer,78,1176
Tony Hawk's Pro Skater 1 + 2,XboxSeriesX,"March 26, 2021",89,6.0,VicariousVisions,"Sports,Individual,Skate / Skateboard",Up to 8 ,8,26
Okami HD,Switch,"August 9, 2018",89,8.5,Capcom,"Action Adventure,General",No Online Multiplayer,32,204
Bastion,PlayStation4,"April 7, 2015",89,7.7,SupergiantGames,"Role-Playing,Action RPG",No info,13,339
Far Cry,PC,"March 23, 2004",89,8.0,Crytek,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No Online Multiplayer,72,1094
Nuclear Throne,PC,"December 5, 2015",89,7.7,Vlambeer,"General,Action,General,Shooter,Shoot-'Em-Up,Top-Down",No Online Multiplayer,15,228
Dead Space,Xbox360,"October 13, 2008",89,8.8,EARedwoodShores,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No Online Multiplayer,79,952
Lone Echo,PC,"July 20, 2017",89,7.9,ReadyatDawn,"Action Adventure,General",No info,14,77
FIFA Soccer 12,PC,"September 27, 2011",89,7.1,ElectronicArts,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,14,331
Dishonored,PlayStation3,"October 9, 2012",89,7.9,ArkaneStudios,"Action Adventure,Modern,General,Modern",No info,35,915
XCOM: Enemy Unknown,PC,"October 8, 2012",89,8.2,FiraxisGames,"Strategy,Turn-Based,General,Sci-Fi,Sci-Fi,General,Tactics",No Online Multiplayer,57,2538
Mass Effect 3,PC,"March 6, 2012",89,6.0,BioWare,"Role-Playing,Action RPG,Action RPG",Up to 4 ,23,6990
Rise of Nations,PC,"May 20, 2003",89,8.8,BigHugeGames,"Strategy,Real-Time,Historic,General,Historic",1-8 ,30,370
Apex Legends,PlayStation4,"February 4, 2019",89,6.9,RespawnEntertainment,"Action,Shooter,First-Person,Tactical",Up to 60 ,28,1457
Shin Megami Tensei: Persona 3 FES,PlayStation2,"April 22, 2008",89,7.7,AtlusCo.,"Role-Playing,Console-style RPG",1 Player,25,786
Burnout 2: Point of Impact,GameCube,"April 9, 2003",89,8.7,CriterionGames,"Driving,Racing,Arcade",1-2 ,24,27
World Series Baseball 2K3,Xbox,"March 10, 2003",89,7.3,BlueShift,"Sports,Traditional,Baseball,Sim",1-2 ,22,15
NASCAR Racing 2003 Season,PC,"February 14, 2003",89,7.8,Papyrus,"Driving,Racing,Simulation,Stock Car,Stock Car,Automobile",1-32 ,18,32
Descent 3,PC,"June 14, 2000",89,7.7,OutrageGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1-16 ,14,47
Resident Evil 2,PlayStation,"January 21, 1998",89,9.2,Capcom,"Action Adventure,Horror",1 Player,13,947
The Curse of Monkey Island,PC,"October 31, 1997",89,9.0,LucasArts,"Adventure,General,General,Point-and-Click",No Online Multiplayer,9,355
Rez Infinite,PC,"August 9, 2017",89,7.0,UGA,"Action,Shooter,Rail",No Online Multiplayer,7,41
Dark Souls: Artorias of the Abyss,Xbox360,"October 23, 2012",89,8.6,FromSoftware,"Role-Playing,Action RPG,Action RPG",No info,7,171
Metal Gear Solid HD Collection,PlayStation3,"November 8, 2011",89,9.0,"Genki,BluepointGames","Miscellaneous,Action Adventure,Modern,Compilation,Compilation",Up to 6 ,50,503
Battlefield 3,PC,"October 25, 2011",89,7.6,EADICE,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",No info,61,5481
Synth Riders,PlayStation4,"August 10, 2021",89,7.6,KlugeInteractive,"Action,Rhythm,Music",Up to 10 ,8,11
Dead Space 2,PlayStation3,"January 25, 2011",89,8.5,VisceralGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",Up to 8 ,78,665
Battlefield 1942,PC,"September 10, 2002",89,8.5,DigitalIllusions,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",64  Online,27,462
Dreams,PlayStation4,"February 14, 2020",89,8.7,MediaMolecule,"Miscellaneous,General,Action Adventure,Sandbox",Online Multiplayer,80,1393
Einhander,PlayStation,"May 5, 1998",89,8.8,SquareSoft,"Action,Shooter,Scrolling",1 Player,14,41
Deus Ex: Human Revolution,Xbox360,"August 23, 2011",89,8.4,EidosMontreal,"Action,Action Adventure,Shooter,Sci-Fi,Sci-Fi,General,First-Person,Sci-Fi",No Online Multiplayer,70,760
The Chronicles of Riddick: Escape From Butcher Bay,Xbox,"June 1, 2004",89,8.8,Starbreeze,"Action,Shooter,First-Person,Sci-Fi",1 Player,84,105
The Walking Dead: Episode 5 - No Time Left,Xbox360,"November 21, 2012",89,8.7,TelltaleGames,"Miscellaneous,Adventure,General,Compilation,Point-and-Click",No info,20,216
Madden NFL 2003,PC,"August 12, 2002",89,7.1,EASports,"Sports,Traditional,Team,Football,Sim,Sim",1-4 ,12,21
WWF No Mercy,Nintendo64,"November 17, 2000",89,8.5,AkiCorp.,"Action,Fighting,Wrestling",1-4 ,14,85
Gran Turismo 4,PlayStation2,"February 22, 2005",89,8.7,PolyphonyDigital,"Driving,Racing,GT / Street",1-6 ,74,409
Dragon Age: Inquisition,PlayStation4,"November 18, 2014",89,7.4,BioWare,"General,Role-Playing,General,Action RPG,Western-Style",Up to 4 ,43,2805
The Beatles: Rock Band,Xbox360,"September 9, 2009",89,8.5,HarmonixMusicSystems,"Action,Miscellaneous,Rhythm,Music,Music",Up to 6 ,76,132
Advance Wars 2: Black Hole Rising,GameBoyAdvance,"June 24, 2003",89,8.8,IntelligentSystems,"Strategy,Turn-Based,Sci-Fi",1-4 ,34,130
DiRT 2,PC,"December 8, 2009",89,8.2,Codemasters,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",No info,22,430
Return of the Obra Dinn,PC,"October 18, 2018",89,8.4,LucasPope,"Adventure,3D,First-Person",No Online Multiplayer,35,312
Lumines,PSP,"March 22, 2005",89,6.8,QEntertainment,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,Matching,General",1-2 ,55,146
L.A. Noire,Xbox360,"May 17, 2011",89,7.9,TeamBondi,"First-Person,Action Adventure,Adventure,3D,Open-World,Modern,Third-Person,Modern",No Online Multiplayer,83,968
Ratchet & Clank Future: Tools of Destruction,PlayStation3,"October 23, 2007",89,8.8,"InsomniacGames,SCE/WWS","Action,Platformer,Platformer,3D,3D",No Online Multiplayer,70,807
Peggle,Xbox360,"March 11, 2009",89,7.8,PopCap,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",4  Online,32,87
