name,platform,r-date,score,user score,developer,genre,players,critics,users
Arc the Lad Collection,PlayStation,"April 18, 2002",78,8.8,ARCEntertainment,"Miscellaneous,Compilation",1-2 ,14,24
Resident Evil: Revelations Collection,Switch,"November 28, 2017",78,8.2,Capcom,"Miscellaneous,Compilation",2 ,18,67
Battle Chasers: Nightwar,PC,"October 3, 2017",78,7.4,AirshipSyndicateEntertainment,"Role-Playing,Action RPG,Japanese-Style",No Online Multiplayer,28,113
FIFA Soccer 2005,GameCube,"October 12, 2004",78,8.3,EACanada,"Sports,Traditional,Soccer,Sim",1-4 ,22,7
Tom Clancy's Splinter Cell Pandora Tomorrow,GameCube,"July 20, 2004",78,7.9,Ubisoft,"Action Adventure,Modern",1 Player,25,15
Hitman: Contracts,Xbox,"April 20, 2004",78,8.6,IoInteractive,"Action,Shooter,Third-Person,Modern",1 Player,44,20
Puzzle Pirates,PC,"December 8, 2003",78,8.5,ThreeRings,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",Massively Multiplayer,10,92
The Lord of the Rings: The Return of the King,PC,"October 31, 2003",78,7.7,EAGames,"Action,Role-Playing,Beat-'Em-Up,Action RPG,Beat-'Em-Up,2D,3D",1-2 ,18,120
Crimson Sea,Xbox,"December 16, 2002",78,8.2,Koei,"Action,Beat-'Em-Up",1 Player,19,10
2002 FIFA World Cup,GameCube,"April 30, 2002",78,7.7,EASports,"Sports,Traditional,Soccer,Sim",1-4 ,9,7
Knockout Kings 2002,Xbox,"March 4, 2002",78,7.0,ElectronicArts,"Sports,Traditional,Boxing",1-2 ,20,8
Star Trek Starfleet Command: Orion Pirates,PC,"July 1, 2001",78,7.5,Taldren,"Strategy,Real-Time,General,Tactics",Up to 8 ,9,10
CastleStorm,Switch,"August 16, 2018",78,8.2,ZenStudios,"Strategy,General",2 ,10,6
